anio,semestre,num_interacciones,duracion_acumulada,papa,cursos_inscritos_periodo,num_cursos_plataforma,anio-1,semestre-1,papa-1,delta_papa
-2426.826106798825,13.76603649046643,2.6022474611434854,-0.8643834667869872,-0.23425056231272112,0.47997343858094704,-0.08774385188130256,-0.12101648937252853,0.044122316675433156,3.5875514143080654e-12,1.516256738220978e-16
1788.6134606479948,5.701320727595177,0.19402403464686357,-0.5543512841662351,0.1771874751784246,-0.5764824103677092,0.32783740433204855,-0.001508959264406034,-0.030264188349184026,-4.2189076781252335e-12,2.4137050864958542e-15
-12924.960496413521,33.441953100562145,-1.510987619514079,-2.0499364130677984,-1.3117892168547391,-0.42966502870706663,-0.05008469459546928,-0.19791702385229326,0.1038747976126615,1.8532859708680904e-12,-5.6066262743570405e-15
-1062.0758551610793,-13.288723342629913,1.248033431250346,-2.5086261933680487,-0.597750693667009,0.06786537645564508,0.00598739919941266,-0.20986075308669166,0.11158377139403743,3.2429644906961652e-12,-1.915134717478395e-15
1885.6383173856736,4.1019208874809046,4.053532700797498,0.4816522294335703,0.51922211497044,-0.44236061555126943,0.25833698840234726,0.08737254052588801,0.1431023547851963,-4.220949978428479e-12,0.0
1987.6886675804121,1.2981532323134917,-1.7560514614973608,-0.43031921649366384,-1.3269584908594583,0.20745544753096853,0.05983545666757311,-0.3523179324730188,0.08812836771232294,5.116131693641557e-12,-2.55351295663786e-15
1800.8162872260805,-1.4477590115483943,-1.7082268847000672,-0.48573818914523353,-0.6262736735693818,-0.987818058705014,0.4016478741329736,-0.12357782916578867,0.0460276459325312,-3.952252154021396e-12,-9.992007221626409e-16
70.77546484934527,-11.843698787920793,0.09641527534650501,-2.381164687417897,-0.8638866598844211,0.029789110062757036,0.038538542839349196,-0.26325881215117,0.09507447696811516,3.643211112566019e-12,-2.1024848528838902e-15
1942.7935482501728,4.699026289180605,2.144718384371336,-0.0014812485790918735,0.1381628221307374,-0.6305350924949262,0.3074604789116107,0.020094789787011805,0.1114056452337345,-4.182587273488664e-12,-3.8163916471489756e-16
104.89739382014737,-1.1584684527546552,-1.5158336768868472,-0.9435978194590164,-0.22289724051529003,-1.1564580665379527,-0.5971556614563137,-0.059613680618583936,-0.017808433161429507,-4.642341854348866e-13,-2.6516874633564225e-15
828.9596445772303,0.7160492340473752,-2.0960061091834157,4.21330795941868,-0.6126653541033578,1.1761193525092764,-0.06586615054842235,-0.30109386457369386,-0.10321757602716243,7.001858186132803e-12,3.5388358909926865e-15
-1996.695937138572,1.8219887684793936,-1.1647363401182627,-1.5018636639118181,-1.1049005881878908,0.0340717807128941,0.021180214408949658,-0.28299887596375106,-0.029100590433261478,3.798755298550849e-12,-4.589969897217383e-16
1214.2893370634217,6.473651851777083,0.9952211299988016,0.5882084771615506,-0.07758900380360945,-0.6493959850266934,0.30943720875256264,-0.015218485598770207,-0.021837936941124167,-3.9752108510842545e-12,1.705937908297317e-15
1007.0272733656811,-2.1687013505564527,-1.5638590201221498,-0.918909463399859,-1.1605937306475502,0.37523844172646337,0.01337974733412318,0.6745776276621063,-0.009857399337771813,-2.721462427073294e-14,7.2570530314231e-15
880.4763283957778,-4.427226244368839,-1.151075278908482,1.2704606014288153,-0.15036340719381888,-0.8458954921356061,-0.6311022407016155,-0.06763673660446867,0.0016616697344368078,6.082427742360561e-13,-2.3463761315845044e-15
1791.5969058583619,5.708791715770439,3.092837375555227,0.10713361020838517,-0.06526592936677993,0.8005141588713653,-0.07365561147546235,-0.14169269719686553,0.17672436384450435,4.76814377911583e-12,-1.124100812432971e-15
1328.5435757807948,6.747776446624277,-0.5809740178304655,-0.9997157679207089,-1.1178874709293916,0.2052771558707445,0.02892798460139757,-0.2962982621990366,-0.017604301336499747,4.523838486486586e-12,-2.36952384796707e-16
-838.0342719743896,-7.780410873307795,1.9864169478924076,-1.8881363038726136,-0.308844696515233,0.3138154847387778,-0.03562901017438992,-0.16617126287601786,0.01319579770865733,3.4228757952469544e-12,8.038817007893773e-16
-647.3982976365061,-13.029264313539539,3.0129213432062523,-1.8742440040011326,0.07500970872170717,0.4809400834074313,-0.06270217581419749,-0.11720623902817552,0.030340811308266744,3.3446773069806227e-12,1.525526666795729e-15
1625.5204456485988,4.788248420609105,0.2073761024138965,-0.6689741679390402,0.42085120546804206,-0.4546002231083175,0.316286874797163,0.024064276244036325,-0.024172313556019367,-4.263079131729411e-12,2.8855498719615458e-15
-1155.04079902522,2.3151462497567223,1.6942747422647744,-1.2775827219868403,0.4086990724056295,-0.7285062667248958,0.29682599495430795,0.06678263996773007,0.10498014915743119,-5.185749507759241e-12,-1.734723475976807e-16
786.5654103635916,4.299601417150256,-0.6856260153211671,-0.3162913032525635,-1.2529063779871725,0.18163896553463132,0.024177903187010477,-0.31404373925573675,-0.019233220120885172,4.7226020181618365e-12,-5.145081409529961e-16
1784.5137308189908,5.7560687504710355,3.1031617578832655,0.11319634527259144,-0.1238532894782223,0.768026063576496,-0.07782882134266085,-0.14543281765099533,0.052850856500386255,4.67341095244454e-12,1.1091930325612953e-15
1986.642468334852,4.390995562230255,1.2499126362491355,-0.42453695447242673,-0.8944295184961086,0.5196149439890316,-0.037371107458772104,0.7451878686349485,0.03134206292995255,-2.1760436821827362e-14,7.368075333885615e-15
2004.5922017250562,4.288896074500616,2.133287702554048,0.01106261975043062,0.1664635854882806,-0.8931142393553227,-0.6634184114752533,0.02700759855005123,0.037031315748684665,-2.0898241953053474e-13,-2.2908649803532466e-15
-3110.294159746912,-6.73871241787363,0.10297057654136732,-2.0555794061018218,-0.337468414474446,0.28745926676206857,-0.027285018445824205,-0.1822584101637177,-0.004476201688425375,3.2530327873166146e-12,7.622483373659339e-16
-1180.9034094214405,-4.5049956240833655,1.8953876851182605,-1.8311664333022717,0.04214477394785743,0.5365128001250077,-0.05810682498032033,-0.12703172386625425,0.025934953283307194,3.4725370252363495e-12,1.4145043643332134e-15
1659.6196556470486,4.55730291877631,0.291919579638858,-0.8045171138009537,-0.44849658702961964,0.5889548053218305,-0.007824159103550173,-0.22210745870103635,0.1326747458004879,4.718752298626949e-12,-1.3461454173580023e-15
-2803.431013407464,9.265932022129917,0.8819993659115486,-1.579723246549771,-0.14286465240188145,-1.088146229130729,0.3156560773792869,0.020305068900946726,-0.03836430501704126,-5.633300098584138e-12,8.732706398284495e-16
1604.4243521791648,-2.0721977714096083,-0.40300297134473284,-1.4199644984169417,-0.9719084229437638,0.20752991814342966,0.033449480421962136,-0.2871697752814397,-0.021017606116039658,4.35091604623079e-12,2.6264797628461345e-16
-1233.1829549082263,8.752044217515387,0.3705602264821527,-0.22415156403761569,-0.18802086778500765,-0.8674236996656564,0.3151629609081811,-0.012272487589193474,-0.03478250035181858,-4.677581304549028e-12,1.1508263959847387e-15
2000.385299118328,3.27053190816391,-1.5731176473465471,-1.2941349597369902,-1.0651549200400945,0.2593427120834793,0.056298926529290055,-0.3161941095266539,0.09272616129329661,4.751158613671563e-12,-2.185751579730777e-15
-383.59515405800835,4.093838524493766,-0.6093724010653253,-0.530565386830821,-0.19417245370414166,-0.8514346356153661,0.35455975972898673,-0.04217450736810996,0.1951503078351919,-4.355341499777399e-12,-3.219646771412954e-15
1799.4930484068714,2.5981593351426184,-2.492698611494981,-1.6666189736352148,-1.0708073464045245,0.24599473694760418,0.07187536278212969,-0.3292877972309765,0.08120918546111527,4.693787350983081e-12,-2.0261570199409107e-15
-4585.595152684683,18.083303694616184,-1.1642852077327452,-2.3977304939317405,0.450898510479705,0.8279994542465489,-0.07462844911831064,-0.08679791962772627,0.023794733542589278,3.2572724243868476e-12,1.9279825132223483e-15
-1412.6658693025117,1.8821432749258968,-0.6590422685056898,-0.15253390873424014,-0.5340620091294341,0.5383833762604173,-0.03033207765396339,-0.22902935082188403,0.0028197826974633734,4.52092041054945e-12,6.165315653838821e-16
1797.9465839530042,5.639015319295446,0.17552322581868537,-0.5651961073243394,0.29670497278414015,-0.5049558919532144,0.3221856087128613,0.010105134443663042,-0.02689884379452009,-4.199353278792828e-12,2.6530969261806536e-15
-1594.05099108627,-7.779911833548569,-0.757330044905705,-2.9118367636816234,-0.6306197480930659,0.10107215084050551,0.029621984126556193,-0.23508180043245347,0.09386550958607592,3.303980244777349e-12,-1.7694179454963432e-15
1804.5228327966938,-0.47496467091626504,-1.781004571494251,-0.4556687296850219,-0.32985155075906997,-0.7957188224181563,0.37932111490859544,-0.09236778718126366,-0.0668864689543568,-3.9585362553522965e-12,1.9002269376067193e-15
1801.2495529592493,3.572366120667948,-3.5642189547142835,-1.9330793052349848,-0.606552812872305,0.5499355584908845,0.06390276635184489,-0.29817135847005327,0.08465190284655706,4.827783084328935e-12,-8.881784197001252e-16
1976.8591868650062,-0.5768138799354049,-2.453005209906056,-1.8029997916442122,-0.9426850523878026,0.2982197582859553,0.07025361676644927,-0.3194722292041392,0.08217541087829625,4.668424717982345e-12,-1.6375789613221059e-15
-142.46047690880604,-16.583908877969368,0.28796139303805923,0.5650790166439825,0.12289753739628927,-0.645319890821427,0.31920244404312476,-0.022225758652919095,0.08391363476824251,-4.063505283126434e-12,1.3877787807814457e-16
2003.258799602398,4.286143555151202,1.1683410550354043,-0.29302344211532977,0.18969101014378265,-0.5832604318330349,0.3144046027317694,0.011613773867014412,-0.02036992886570313,-4.22337356108381e-12,2.2610494206098952e-15
2004.6250880330497,4.2287422362327245,-2.615389168985445,-1.5454492886168858,-0.7787904141530192,0.4593699226678999,0.05003600524867934,-0.3006557658436524,-0.03116508402942829,4.7729401426725685e-12,9.704151544831507e-16
-1183.0674888437513,3.3950067218062068,-2.4299575079449003,-1.362888101110333,-0.02298704323282927,-0.7899523568389342,0.36720705741123877,-0.04383370742215007,0.05547965982703347,-4.633941342625791e-12,-2.3592239273284576e-16
1349.536262321665,5.566841904881321,0.8388016970044545,0.31356399754009284,0.6065612552739054,1.3238959218299255,-0.08839394885066888,-0.11016791963264838,0.17886017057677794,5.258614290543084e-12,7.424616477180734e-16
-182.8263058368079,-6.284242071987268,-0.6508979215559222,-0.1003005688232374,-0.06948591256747953,-0.7518732578830306,0.3363836739861659,-0.04090457990982654,-0.05012805730535326,-4.302456026486423e-12,2.011249240069235e-15
1749.557609441466,4.951782828695541,-0.7409164315700489,-0.8824099003643552,0.10912267878179144,-0.6178921540486499,0.35425743001611937,-0.0245163373220054,0.07867799815574261,-4.151431694070229e-12,1.1102230246251565e-16
-2413.0394852854333,-3.326401538163058,0.13796527397663746,-2.653577200056364,-0.08796786113671695,0.4036034186353309,-0.0283777230275047,-0.1548196193361484,0.0013371168216097103,3.153175788561735e-12,1.2618486984472543e-15
-810.5251063814285,-3.984232798504887,0.7589921344890632,-2.032085166487104,0.6233060329062726,0.9340997385927404,-0.06931358714232512,-0.08874921966088799,0.03248842535829645,3.728837919372907e-12,2.927183235384989e-15
1035.480622989035,5.770032592143171,5.142031097103334,0.6378550174581568,0.3550934192098917,-0.5991550080895447,0.23751486014173617,0.0979439761998205,0.027926684434276164,-4.581376793177872e-12,1.705937908297317e-15
1952.1363594299721,3.573894171530873,2.0046464127584818,0.7745381448834573,-0.8722661714671877,0.45579692505208214,-0.04789336922190918,-0.24227604058746885,-0.22090731978677094,4.874336286160574e-12,4.621303340002214e-15
-2352.290976221694,11.279942643718568,2.6389236702374936,-0.8143430617582313,0.22388805784012492,-0.8366568446629077,0.26682120830853023,0.0809857633276272,-0.004565040624651476,-5.425878778880722e-12,1.2063375472159965e-15
1497.670069977751,-2.3611615165774964,-0.3886651061192065,-1.4703540438279594,-0.9112676551029274,0.2293098979226192,0.03721851069530406,-0.2819851766705686,0.10265202770308984,4.401490836299787e-12,-2.0469737016526324e-15
1544.3219151618134,5.264339013587426,0.13983767611352477,0.22486835415220513,-1.2519159597522707,0.24493807143184898,-0.0024796936712972745,-0.3038538857376766,-0.2518176073370385,4.798358433678873e-12,4.121702978920894e-15
989.5879998450565,7.035477814813623,2.280823460589389,-0.2838696947916264,-0.48779749560137786,0.5168740501016404,-0.05024255049916851,-0.18647169052670934,0.03253286860691587,4.431950617644964e-12,3.459147031315002e-16
1424.1751317569376,6.1597203836849515,3.1405735082752635,0.20917215435720682,0.2708353089331633,-0.5833785042037939,0.2673323388037937,0.05789684135408908,-0.11755718252185876,-4.481669484308892e-12,4.350686477749832e-15
